application_id,age,gender,marital_status,education,employment_type,annual_income,credit_score,existing_loans_count,loan_amount,loan_term_months,loan_purpose,region,application_date,approval_status,default_flag
LN101172,38,Male,Married,Graduate,Salaried,70000.0,753.0,1,22900.0,84,Medical,Central,2023-09-26,Approved,0
LN103198,65,Male,Single,Graduate,Salaried,56900.0,678.0,2,17400.0,36,Auto,North,2023-02-22,Rejected,
LN100800,21,Female,Married,Graduate,Self-Employed,78500.0,717.0,0,25500.0,48,Auto,North,2024-08-21,Approved,0
LN100617,32,Female,Widowed,Not Graduate,Salaried,35200.0,697.0,1,20900.0,24,Debt Consolidation,North,2024-10-16,Rejected,
LN102228,34,Female,Married,Graduate,Salaried,62500.0,813.0,1,14200.0,36,Home Improvement,West,2023-08-05,Approved,0
LN100600,48,Male,Married,Not Graduate,Business Owner,38100.0,685.0,1,14500.0,48,Auto,West,2024-02-02,Rejected,
LN100123,42,Female,Divorced,Graduate,Business Owner,52300.0,666.0,4,20800.0,84,Debt Consolidation,North,2023-02-16,Approved,0
LN101597,53,Male,Single,Graduate,Salaried,43800.0,746.0,0,25600.0,36,Debt Consolidation,Central,2024-01-29,Approved,0
LN100334,41,Female,Divorced,Graduate,Salaried,44400.0,669.0,1,17700.0,36,Education,North,2024-03-30,Approved,0
LN101857,47,Female,Widowed,Not Graduate,Self-Employed,83300.0,641.0,4,39300.0,24,Education,East,2024-01-04,Rejected,
LN102409,22,Female,Married,Graduate,Salaried,59000.0,675.0,3,27700.0,48,Debt Consolidation,North,2023-01-04,Approved,0
LN100304,45,Female,Married,Not Graduate,Business Owner,77200.0,731.0,4,28900.0,24,Home Improvement,East,2024-09-05,Approved,0
LN102549,26,Male,Single,Not Graduate,Self-Employed,50400.0,649.0,4,14900.0,36,Auto,South,2023-04-05,Approved,0
LN100980,47,Male,Widowed,Not Graduate,Salaried,41400.0,761.0,4,6500.0,36,Auto,North,2023-06-17,Rejected,
LN101688,63,Male,Single,Graduate,Business Owner,56700.0,603.0,3,33700.0,24,Auto,West,2024-09-24,Rejected,
LN102835,45,Female,Single,Graduate,Self-Employed,71300.0,750.0,4,44900.0,60,Debt Consolidation,South,2024-10-26,Rejected,
LN102933,40,Female,Single,Not Graduate,Self-Employed,26900.0,545.0,0,13700.0,36,Medical,East,2023-04-29,Rejected,
LN100918,32,Female,Single,Post Graduate,Salaried,36700.0,669.0,3,13500.0,60,Education,North,2023-02-04,Rejected,
LN101079,58,Male,Single,Graduate,Self-Employed,63300.0,527.0,1,22200.0,12,Debt Consolidation,East,2024-08-30,Approved,0
LN102016,39,Male,Married,Not Graduate,Salaried,63300.0,770.0,4,17000.0,36,Debt Consolidation,Central,2023-03-07,Approved,1
LN100581,58,Male,Married,Graduate,Self-Employed,75600.0,770.0,2,20000.0,24,Education,North,2024-07-29,Approved,0
LN101616,56,Male,Married,Graduate,Salaried,78400.0,612.0,2,26600.0,36,Personal,Central,2023-05-27,Rejected,
LN101194,44,Male,Married,Graduate,Salaried,82600.0,712.0,3,26800.0,24,Debt Consolidation,North,2023-04-18,Approved,0
LN101824,55,Male,Single,Graduate,Salaried,77100.0,625.0,3,22800.0,24,Home Improvement,North,2024-09-01,Approved,0
LN101879,25,Female,Married,Graduate,Salaried,39200.0,653.0,2,11900.0,24,Debt Consolidation,East,2024-08-13,Rejected,
LN101981,49,Female,Married,Graduate,Salaried,56900.0,596.0,3,12300.0,48,Medical,North,2023-04-10,Rejected,
LN101861,34,Female,Divorced,Not Graduate,Salaried,49600.0,625.0,2,8600.0,36,Auto,North,2023-08-28,Approved,0
LN101350,23,Male,Married,Not Graduate,Self-Employed,23700.0,818.0,1,4000.0,36,Debt Consolidation,West,2023-05-31,Approved,1
LN100409,21,Female,Single,Not Graduate,Salaried,944900.0,588.0,2,576100.0,48,Medical,South,2023-03-17,Approved,0
LN100675,53,Male,Married,Not Graduate,Salaried,52700.0,643.0,2,12900.0,36,Education,South,2024-02-29,Rejected,
LN100297,40,Male,Married,Graduate,Salaried,51100.0,589.0,3,10500.0,24,Debt Consolidation,North,2024-04-09,Rejected,
LN100925,63,Male,Divorced,Graduate,Business Owner,70500.0,669.0,0,26200.0,36,Education,South,2023-04-15,Approved,0
LN100022,29,Female,Married,Post Graduate,Salaried,65700.0,504.0,2,14400.0,48,Medical,South,2024-05-20,Rejected,
LN102171,54,Male,Single,Graduate,Self-Employed,51100.0,583.0,1,11300.0,48,Home Improvement,South,2024-03-29,Approved,0
LN100728,42,Female,Widowed,Graduate,Business Owner,42600.0,584.0,3,9700.0,48,Medical,East,2023-04-28,Rejected,
LN101307,31,Male,Single,Post Graduate,Self-Employed,93400.0,665.0,4,53000.0,24,Business,East,2023-02-15,Approved,0
LN100671,48,Female,Married,Graduate,Salaried,63300.0,739.0,0,33000.0,84,Medical,East,2023-01-31,Approved,0
LN101672,33,Female,Widowed,Post Graduate,Salaried,46800.0,773.0,2,10500.0,48,Business,South,2023-04-29,Rejected,
LN101199,48,Female,Married,Graduate,Self-Employed,64900.0,664.0,0,19300.0,60,Debt Consolidation,North,2023-04-23,Rejected,
LN103108,61,Male,Married,Graduate,Self-Employed,89400.0,514.0,3,27300.0,24,Education,South,2023-09-14,Rejected,
LN100293,35,Male,Single,Graduate,Salaried,38600.0,653.0,3,18000.0,36,Home Improvement,North,2023-04-03,Rejected,
LN102420,32,Male,Single,Graduate,Salaried,73300.0,618.0,3,45100.0,36,Debt Consolidation,East,2024-12-11,Rejected,
LN102109,33,Female,Single,Graduate,Salaried,61800.0,726.0,4,12000.0,24,Home Improvement,North,2024-11-21,Approved,0
LN100692,62,Female,Single,Graduate,Self-Employed,75100.0,566.0,2,41000.0,24,Home Improvement,North,2023-09-01,Rejected,
LN100686,39,Male,Divorced,Not Graduate,Salaried,12000.0,588.0,4,3000.0,48,Home Improvement,South,2024-03-20,Rejected,
LN100817,25,Female,Divorced,Not Graduate,Business Owner,13000.0,821.0,4,5500.0,84,Auto,West,2024-11-26,Rejected,
LN100216,24,Female,Married,Post Graduate,Business Owner,81600.0,790.0,2,19700.0,36,Business,South,2023-10-19,Approved,0
LN100152,62,Male,Single,Not Graduate,Salaried,69900.0,655.0,0,21900.0,48,Home Improvement,Central,2023-11-24,Approved,1
LN102705,33,Male,Married,Not Graduate,Salaried,106600.0,630.0,2,56600.0,36,Debt Consolidation,West,2024-04-27,Approved,0
LN101992,33,Female,Married,Graduate,Salaried,51200.0,625.0,1,22200.0,24,Auto,South,2024-01-17,Approved,0
LN102808,56,Male,Single,Graduate,Salaried,91700.0,605.0,3,48600.0,36,Auto,West,2024-01-03,Rejected,
LN102008,56,Male,Married,Graduate,Self-Employed,81900.0,570.0,0,29700.0,48,Personal,South,2023-12-31,Rejected,
LN100478,50,Male,Single,Graduate,Self-Employed,97900.0,670.0,2,38900.0,48,Debt Consolidation,North,2023-03-07,Rejected,
LN101282,38,Female,Married,Graduate,Salaried,45600.0,685.0,3,9900.0,36,Business,South,2024-06-04,Rejected,
LN101604,26,Female,Single,Graduate,Salaried,37300.0,653.0,3,6100.0,24,Personal,North,2023-03-06,Rejected,
LN102722,26,Female,Married,Graduate,Self-Employed,84800.0,661.0,2,41900.0,12,Personal,South,2023-11-10,Rejected,
LN101666,54,Male,Single,Post Graduate,Salaried,93400.0,717.0,3,33000.0,12,Debt Consolidation,North,2024-10-04,Rejected,
LN100812,51,Male,Single,Not Graduate,Business Owner,71800.0,647.0,0,36500.0,24,Personal,South,2024-11-30,Rejected,
LN100250,29,Male,Single,Graduate,Business Owner,63300.0,658.0,4,7700.0,36,Debt Consolidation,South,2024-07-18,Rejected,
LN100843,22,Female,Single,Not Graduate,Salaried,61900.0,564.0,4,17700.0,36,Personal,West,2024-08-25,Rejected,
LN102966,31,Female,Married,Not Graduate,Self-Employed,54500.0,624.0,3,8400.0,12,Medical,West,2023-02-10,Approved,0
LN100967,35,Male,Married,Graduate,Salaried,33000.0,686.0,3,12800.0,36,Medical,East,2024-12-18,Approved,0
LN102470,61,Male,Divorced,Graduate,Business Owner,57200.0,746.0,2,16200.0,48,Home Improvement,South,2023-03-11,Approved,1
LN100972,42,Female,Single,Post Graduate,Salaried,71600.0,675.0,3,38100.0,24,Debt Consolidation,South,2023-07-21,Approved,0
LN101896,46,Female,Single,Not Graduate,Salaried,74700.0,618.0,2,20100.0,24,Debt Consolidation,South,2024-08-07,Rejected,
LN100246,55,Male,Single,Graduate,Business Owner,69800.0,652.0,2,36500.0,12,Business,North,2024-11-15,Rejected,
LN103100,37,Male,Single,Post Graduate,Salaried,81900.0,642.0,2,40300.0,60,Debt Consolidation,West,2023-12-05,Approved,0
LN102211,55,Male,Widowed,Graduate,Salaried,90500.0,675.0,0,24000.0,48,Medical,East,2024-05-10,Approved,0
LN102173,55,Female,Widowed,Graduate,Self-Employed,64500.0,733.0,3,11100.0,12,Debt Consolidation,Central,2024-09-20,Rejected,
LN102457,63,Female,Divorced,Graduate,Self-Employed,61800.0,685.0,2,34400.0,24,Business,Central,2024-12-02,Rejected,
LN102444,47,Female,Married,Not Graduate,Salaried,57400.0,628.0,3,12000.0,36,Home Improvement,Central,2024-03-13,Approved,0
LN101505,31,Female,Single,Not Graduate,Business Owner,55200.0,614.0,4,23100.0,48,Home Improvement,North,2023-11-30,Rejected,
LN101345,65,Male,Married,Not Graduate,Business Owner,46900.0,587.0,1,9500.0,36,Auto,Central,2024-04-07,Rejected,
LN102546,56,Male,Single,Not Graduate,Business Owner,34200.0,628.0,1,8600.0,24,Debt Consolidation,South,2023-07-19,Rejected,
LN100975,31,Female,Single,Graduate,Salaried,54400.0,604.0,0,30900.0,24,Home Improvement,East,2023-08-25,Rejected,
LN103043,44,Male,Married,Graduate,Salaried,54500.0,676.0,4,22900.0,24,Personal,North,2023-01-17,Rejected,
LN101645,34,Female,Single,Graduate,Self-Employed,66900.0,727.0,1,31300.0,60,Personal,East,2024-11-14,Rejected,
LN101679,44,Male,Single,Graduate,Salaried,57300.0,593.0,4,15700.0,36,Auto,East,2023-03-22,Rejected,
LN102304,62,Male,Single,Post Graduate,Salaried,80400.0,545.0,4,18200.0,24,Personal,Central,2024-11-26,Rejected,
LN100122,50,Female,Single,Not Graduate,Self-Employed,55700.0,661.0,4,13100.0,48,Business,East,2024-03-24,Approved,0
LN101534,57,Female,Married,Post Graduate,Business Owner,97400.0,665.0,1,54900.0,60,Business,South,2024-10-02,Rejected,
LN102596,43,Male,Married,Graduate,Salaried,42000.0,760.0,4,13300.0,24,Education,East,2023-11-30,Approved,0
LN102700,60,Female,Married,Not Graduate,Salaried,65200.0,744.0,3,30600.0,24,Debt Consolidation,South,2023-09-04,Approved,0
LN102100,62,Male,Single,Post Graduate,Self-Employed,99700.0,810.0,4,28000.0,48,Personal,North,2024-09-01,Approved,0
LN100869,22,Male,Divorced,Not Graduate,Salaried,62800.0,548.0,3,27800.0,36,Personal,North,2024-02-13,Approved,1
LN102605,54,Female,Single,Graduate,Salaried,70500.0,665.0,2,15600.0,24,Education,Central,2024-09-09,Rejected,
LN101030,42,Male,Married,Graduate,Self-Employed,50700.0,756.0,2,17900.0,48,Personal,North,2023-05-14,Rejected,
LN100756,54,Female,Single,Graduate,Business Owner,68800.0,712.0,0,32100.0,36,Debt Consolidation,West,2024-10-07,Approved,1
LN101998,33,Female,Married,Graduate,Salaried,70600.0,727.0,2,28000.0,36,Education,East,2023-09-09,Approved,0
LN101156,26,Male,Married,Graduate,Salaried,72400.0,669.0,3,31000.0,48,Home Improvement,Central,2023-06-13,Rejected,
LN102115,30,Female,Divorced,Graduate,Salaried,53600.0,696.0,4,23900.0,48,Auto,North,2023-09-22,Rejected,
LN102410,44,Male,Married,Not Graduate,Business Owner,29300.0,635.0,0,7600.0,24,Education,West,2024-06-06,Approved,0
LN100332,34,Female,Single,Graduate,Salaried,61000.0,655.0,2,30300.0,60,Auto,South,2023-06-05,Rejected,
LN101592,38,Female,Single,Post Graduate,Self-Employed,63300.0,581.0,0,38300.0,12,Debt Consolidation,Central,2023-07-11,Rejected,
LN101575,35,Male,Single,Not Graduate,Salaried,70800.0,821.0,3,15900.0,24,Medical,South,2023-03-14,Approved,0
LN102297,43,Male,Single,Graduate,Self-Employed,37500.0,509.0,1,23200.0,36,Medical,North,2023-01-29,Rejected,
LN100472,40,Male,Married,Graduate,Self-Employed,52900.0,570.0,2,17300.0,36,Home Improvement,North,2024-05-19,Rejected,
LN100901,22,Female,Single,Post Graduate,Self-Employed,90800.0,527.0,3,39000.0,24,Medical,West,2024-10-28,Rejected,
LN100865,52,Female,Married,Graduate,Self-Employed,34100.0,668.0,0,19400.0,36,Medical,North,2023-01-15,Rejected,
LN101329,36,Female,Single,Not Graduate,Salaried,62400.0,764.0,3,23300.0,24,Business,Central,2023-01-20,Approved,1
LN101342,26,Female,Single,Post Graduate,Salaried,61100.0,607.0,1,9900.0,48,Auto,North,2023-10-19,Rejected,
LN100741,55,Male,Married,Not Graduate,Self-Employed,52000.0,701.0,0,9200.0,60,Education,Central,2023-01-05,Approved,1
LN102959,42,Female,Married,Post Graduate,Salaried,95200.0,730.0,3,17900.0,48,Education,Central,2023-01-08,Approved,0
LN102803,23,Male,Married,Graduate,Salaried,58500.0,689.0,3,30200.0,24,Debt Consolidation,West,2024-11-14,Approved,0
LN102965,47,Female,Single,Graduate,Salaried,72700.0,655.0,3,29800.0,24,Debt Consolidation,South,2023-05-15,Rejected,
LN102190,37,Male,Single,Post Graduate,Business Owner,48600.0,675.0,3,26400.0,36,Education,East,2023-12-11,Rejected,
LN101628,38,Female,Married,Post Graduate,Business Owner,66600.0,478.0,3,12900.0,48,Auto,West,2024-01-01,Rejected,
LN102463,47,Female,Single,Not Graduate,Salaried,60800.0,582.0,1,14200.0,48,Debt Consolidation,Central,2023-06-23,Rejected,
LN101149,59,Male,Married,Graduate,Salaried,26900.0,727.0,4,13300.0,36,Education,North,2024-05-12,Rejected,
LN102888,27,Male,Single,Graduate,Self-Employed,84100.0,551.0,4,25400.0,12,Business,West,2024-01-31,Rejected,
LN102697,39,Female,Married,Not Graduate,Salaried,12000.0,585.0,4,3000.0,48,Medical,South,2023-03-17,Rejected,
LN100256,51,Male,Married,Not Graduate,Salaried,55200.0,659.0,2,11300.0,48,Debt Consolidation,East,2023-03-12,Rejected,
LN100633,38,Female,Married,Not Graduate,Self-Employed,44700.0,565.0,1,15400.0,60,Medical,West,2024-11-28,Rejected,
LN102568,38,Female,Divorced,Graduate,Salaried,93500.0,510.0,3,30400.0,36,Debt Consolidation,West,2023-10-05,Rejected,
LN100777,26,Female,Married,Not Graduate,Self-Employed,78900.0,707.0,4,25500.0,48,Debt Consolidation,North,2023-07-19,Approved,0
LN102556,56,Female,Married,Graduate,Salaried,70400.0,642.0,4,19300.0,12,Medical,South,2023-06-20,Approved,1
LN102101,51,Male,Married,Not Graduate,Business Owner,91100.0,622.0,1,29200.0,36,Debt Consolidation,Central,2024-03-22,Approved,0
LN100557,60,Male,Married,Not Graduate,Salaried,48900.0,618.0,1,19000.0,36,Debt Consolidation,South,2023-04-08,Rejected,
LN102962,64,Male,Single,Post Graduate,Business Owner,40000.0,621.0,4,12100.0,48,Auto,East,2023-01-05,Rejected,
LN101985,56,Female,Married,Post Graduate,Salaried,60700.0,737.0,0,39300.0,48,Home Improvement,East,2023-03-23,Rejected,
LN102088,34,Female,Married,Graduate,Self-Employed,76300.0,785.0,0,45200.0,24,Education,East,2024-06-22,Approved,0
LN100261,28,Female,Single,Graduate,Self-Employed,57800.0,664.0,1,36100.0,36,Business,West,2023-11-22,Rejected,
LN102131,64,Female,Married,Graduate,Self-Employed,59600.0,794.0,0,33500.0,24,Home Improvement,Central,2023-11-29,Rejected,
LN102570,57,Male,Single,Not Graduate,Salaried,66300.0,627.0,1,13900.0,48,Education,East,2024-10-20,Rejected,
LN102592,44,Female,Single,Not Graduate,Salaried,41100.0,641.0,2,9700.0,48,Home Improvement,Central,2024-01-21,Rejected,
LN101889,41,Female,Married,Post Graduate,Business Owner,99300.0,698.0,4,19100.0,36,Medical,South,2024-10-17,Approved,1
LN102168,63,Female,Married,Post Graduate,Self-Employed,63300.0,610.0,1,26100.0,36,Business,West,2023-01-23,Rejected,
LN102078,32,Male,Married,Not Graduate,Salaried,45100.0,655.0,2,10400.0,36,Medical,South,2023-05-15,Approved,0
LN102588,64,Male,Single,Graduate,Salaried,56200.0,587.0,1,34400.0,48,Auto,North,2024-11-25,Approved,0
LN100208,32,Male,Married,Not Graduate,Self-Employed,82900.0,652.0,0,24600.0,36,Medical,South,2024-08-15,Approved,0
LN102849,37,Male,Married,Not Graduate,Salaried,100600.0,546.0,0,42200.0,24,Business,South,2024-08-07,Rejected,
LN101913,55,Male,Married,Graduate,Salaried,57300.0,601.0,0,30400.0,60,Home Improvement,East,2023-03-18,Rejected,
LN101606,27,Male,Widowed,Not Graduate,Salaried,50200.0,495.0,3,19400.0,36,Education,South,2024-03-18,Rejected,
LN101020,23,Male,Married,Graduate,Business Owner,66200.0,639.0,4,16700.0,24,Medical,Central,2024-05-30,Rejected,
LN102848,33,Female,Single,Not Graduate,Self-Employed,53500.0,589.0,2,15500.0,36,Business,Central,2023-07-06,Rejected,
LN101403,35,Female,Single,Graduate,Salaried,72400.0,681.0,0,17200.0,36,Medical,South,2024-09-03,Approved,0
LN102186,34,Male,Married,Not Graduate,Salaried,78000.0,723.0,4,25300.0,48,Home Improvement,North,2023-09-21,Approved,0
LN102096,63,Male,Divorced,Graduate,Self-Employed,31400.0,533.0,1,20400.0,36,Debt Consolidation,South,2024-07-03,Rejected,
LN100209,56,Male,Married,Post Graduate,Salaried,65900.0,565.0,4,25800.0,48,Education,South,2024-09-08,Rejected,
LN100153,34,Female,Widowed,Post Graduate,Salaried,80600.0,576.0,3,30100.0,36,Debt Consolidation,Central,2023-10-10,Rejected,
LN102466,34,Male,Single,Graduate,Self-Employed,90900.0,707.0,4,32100.0,12,Auto,North,2024-12-17,Approved,1
LN101590,54,Male,Single,Not Graduate,Self-Employed,74200.0,498.0,2,39600.0,48,Personal,South,2023-07-27,Rejected,
LN101147,55,Male,Married,Graduate,Salaried,39700.0,552.0,3,7600.0,48,Education,East,2024-11-24,Rejected,
LN101967,42,Female,Married,Not Graduate,Salaried,61400.0,648.0,2,29500.0,36,Home Improvement,South,2024-12-14,Rejected,
LN101633,60,Male,Divorced,Graduate,Salaried,57700.0,702.0,0,27400.0,60,Debt Consolidation,North,2023-07-06,Rejected,
LN102089,21,Male,Married,Graduate,Salaried,59700.0,697.0,2,30300.0,36,Auto,Central,2023-07-09,Approved,0
LN100597,56,Female,Single,Not Graduate,Salaried,66300.0,667.0,2,17200.0,48,Personal,East,2024-01-17,Rejected,
LN101931,42,Male,Married,Not Graduate,Business Owner,65300.0,655.0,0,22600.0,60,Auto,North,2023-08-28,Rejected,
LN101656,59,Male,Married,Graduate,Salaried,24800.0,682.0,0,7600.0,36,Business,South,2024-07-02,Approved,0
LN100680,53,Female,Single,Graduate,Self-Employed,99400.0,729.0,1,42500.0,36,Debt Consolidation,South,2024-05-03,Approved,0
LN101565,41,Female,Single,Not Graduate,Salaried,84400.0,827.0,3,19200.0,36,Auto,West,2024-03-25,Approved,0
LN102316,24,Female,Married,Graduate,Salaried,96600.0,713.0,1,46300.0,12,Business,Central,2024-04-19,Approved,0
LN101328,51,Male,Married,Graduate,Self-Employed,65500.0,750.0,3,37400.0,60,Auto,Central,2024-01-14,Rejected,
LN102087,50,Female,Single,Post Graduate,Salaried,67100.0,650.0,2,18100.0,12,Medical,South,2023-06-10,Rejected,
LN101518,43,Male,Married,Graduate,Salaried,59300.0,655.0,2,20200.0,48,Debt Consolidation,Central,2024-02-02,Approved,0
LN102265,25,Male,Married,Graduate,Salaried,62300.0,544.0,1,29900.0,60,Business,South,2023-05-20,Rejected,
LN100221,41,Female,Divorced,Not Graduate,Salaried,118100.0,703.0,3,57100.0,24,Personal,South,2024-05-28,Approved,1
LN100225,34,Male,Married,Graduate,Self-Employed,31500.0,678.0,1,16000.0,36,Personal,North,2024-01-31,Rejected,
LN103042,35,Female,Single,Not Graduate,Business Owner,56000.0,549.0,0,12100.0,12,Business,South,2023-01-30,Rejected,
LN103104,52,Male,Widowed,Post Graduate,Salaried,96600.0,714.0,3,20900.0,48,Business,North,2024-10-12,Approved,0
LN101760,38,Male,Married,Post Graduate,Salaried,41500.0,597.0,3,19500.0,24,Debt Consolidation,North,2023-04-12,Rejected,
LN101360,24,Female,Married,Graduate,Salaried,41200.0,716.0,2,10200.0,12,Debt Consolidation,West,2024-01-29,Rejected,
LN102690,53,Male,Divorced,Post Graduate,Business Owner,72100.0,714.0,1,32400.0,36,Debt Consolidation,North,2023-10-28,Approved,0
LN102398,32,Male,Married,Post Graduate,Salaried,69300.0,584.0,0,16000.0,84,Medical,North,2023-09-17,Rejected,
LN101492,22,Male,Divorced,Post Graduate,Salaried,52900.0,594.0,4,25900.0,24,Business,West,2023-11-22,Approved,0
LN103072,31,Male,Single,Post Graduate,Business Owner,124800.0,542.0,2,22300.0,60,Personal,South,2023-09-21,Approved,0
LN102359,30,Male,Single,Not Graduate,Business Owner,79500.0,813.0,0,13000.0,24,Home Improvement,Central,2023-06-20,Approved,0
LN102009,49,Male,Married,Graduate,Business Owner,68700.0,721.0,1,15800.0,36,Auto,South,2023-05-23,Rejected,
LN100205,32,Female,Married,Graduate,Salaried,98700.0,496.0,2,32100.0,24,Debt Consolidation,Central,2024-11-11,Rejected,
LN101027,33,Male,Single,Post Graduate,Self-Employed,53500.0,694.0,3,10200.0,60,Education,Central,2024-12-24,Rejected,
LN102903,48,Female,Married,Graduate,Salaried,79400.0,631.0,1,46700.0,48,Auto,Central,2024-08-02,Rejected,
LN102220,63,Female,Widowed,Post Graduate,Salaried,75600.0,616.0,3,38600.0,60,Auto,East,2024-09-10,Rejected,
LN101046,31,Female,Divorced,Graduate,Self-Employed,69500.0,677.0,2,19300.0,24,Home Improvement,East,2024-02-25,Approved,1
LN100693,63,Male,Single,Graduate,Business Owner,63300.0,710.0,4,36600.0,48,Home Improvement,Central,2023-04-17,Approved,0
LN102527,63,Female,Married,Not Graduate,Self-Employed,38200.0,632.0,2,15300.0,60,Medical,South,2024-10-14,Rejected,
